I,R,C,W,E,F
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,2,2,0
0,0,0,0,1,0
0,10,11,9,9,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,2,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,6,18,12,2,0
0,1,6,3,0,0
0,2,25,2,5,0
0,1,7,3,0,0
0,0,1,1,0,0
0,1,6,3,0,0
0,0,1,0,2,0
0,0,4,0,0,0
0,0,1,0,0,0
0,3,7,0,5,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,10,4,5,0
0,0,10,0,0,0
0,0,27,2,1,0
0,0,6,2,2,0
0,0,1,0,0,0
0,1,12,7,6,0
0,4,8,2,13,0
0,4,27,6,6,0
0,1,21,2,3,0
0,0,1,0,0,0
0,1,15,8,2,0
0,0,3,0,1,0
0,0,1,0,0,0
0,1,6,6,2,0
0,2,11,0,1,0
0,1,7,0,2,0
0,0,3,2,0,0
0,2,53,1,3,0
0,0,24,4,5,0
0,0,0,0,1,0
0,1,83,71,2,0
0,1,9,1,0,0
0,1,2,0,0,0
0,0,6,0,1,0
0,0,0,0,1,0
0,0,7,0,4,0
0,0,4,0,2,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,27,4,14,0
0,3,16,0,0,0
0,1,34,3,0,0
0,0,1,3,4,0
0,0,3,0,0,0
0,4,9,12,1,0
0,1,4,2,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,1,1,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,4,17,3,9,0
0,0,2,1,0,0
0,0,2,2,0,0
0,1,7,0,0,0
0,0,8,3,1,0
0,0,7,0,0,0
0,0,3,2,0,0
0,0,1,0,0,0
0,0,0,0,1,0
0,5,27,8,3,0
0,6,33,4,5,0
0,0,0,0,1,0
0,2,11,1,2,0
0,3,22,12,1,0
0,0,0,0,14,0
0,0,2,1,0,0
0,0,6,2,0,0
0,1,4,2,1,0
0,1,8,1,1,0
0,0,2,6,0,0
0,0,26,5,0,0
0,0,2,3,0,0
0,10,112,24,32,0
0,6,19,8,22,0
0,0,2,2,0,0
0,0,2,0,2,0
0,0,3,0,0,0
0,0,3,6,6,0
0,0,1,0,0,0
0,1,2,0,0,0
0,0,2,3,0,0
0,0,0,0,1,0
0,9,3,8,7,0
0,0,8,0,0,0
0,1,6,4,2,0
0,0,6,2,5,0
0,2,10,7,7,0
0,5,13,3,12,0
0,2,8,0,1,0
0,1,3,4,2,0
0,2,9,27,24,0
0,1,6,3,2,0
0,2,4,2,0,0
0,11,34,2,10,0
0,0,1,0,0,0
0,2,3,2,11,0
0,0,9,0,0,0
0,1,1,2,0,0
0,0,0,0,1,0
0,1,3,2,0,0
0,3,17,4,17,0
0,0,17,0,0,0
0,6,64,3,19,0
0,3,10,2,6,0
0,0,1,0,0,0
0,6,18,11,19,0
0,1,22,0,5,0
0,1,10,1,3,0
0,0,0,0,1,0
0,0,1,0,0,0
0,1,2,0,0,0
0,0,2,3,0,0
0,0,0,0,1,0
0,0,2,4,4,0
0,0,2,1,0,0
0,0,3,4,1,0
0,0,4,2,1,0
0,2,14,5,4,0
0,0,0,0,1,0
0,2,6,0,0,0
0,1,6,5,2,0
0,1,17,30,16,0
0,0,1,0,0,0
0,1,7,2,0,0
0,4,34,2,5,0
0,10,102,25,6,0
0,0,0,0,1,0
0,0,2,3,0,0
0,1,4,1,0,0
0,0,4,3,7,0
0,0,2,3,0,0
0,0,0,0,1,0
0,0,4,0,0,0
0,4,29,2,14,0
0,0,3,3,2,0
0,0,2,1,0,0
0,0,4,0,0,0
0,0,2,2,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,14,1,0,0
0,0,13,3,5,0
0,0,4,5,1,0
0,0,7,3,4,0
0,4,30,1,1,0
0,0,1,0,0,0
0,0,8,0,0,0
0,0,1,0,0,0
0,19,45,7,21,0
0,14,0,0,5,0
0,2,6,5,0,0
0,0,1,0,0,0
0,3,21,18,7,0
0,0,5,4,0,0
0,0,5,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,3,4,3,0
0,0,0,0,2,0
0,3,7,4,3,0
0,0,5,5,2,0
0,0,4,4,0,0
0,0,2,0,0,0
0,12,18,16,2,0
0,0,2,0,0,0
0,1,7,0,3,0
0,0,0,3,0,0
0,8,16,4,0,0
0,0,1,0,0,0
0,1,18,11,3,0
0,5,141,7,5,0
0,0,0,0,1,0
0,2,1,9,1,0
0,6,101,6,4,0
0,5,150,3,5,0
0,0,12,5,0,0
0,2,122,35,0,0
0,0,0,0,1,0
0,1,133,31,2,0
0,0,0,0,1,0
0,2,24,21,0,0
0,2,4,9,1,0
0,0,8,12,0,0
0,0,3,3,2,0
0,0,1,0,0,0
0,0,11,5,2,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,3,2,0,0
0,0,15,0,0,0
0,11,196,9,9,0
0,2,7,4,2,0
0,1,9,2,3,0
0,0,1,0,0,0
0,13,113,33,15,0
0,1,19,2,0,0
0,0,66,0,0,0
0,0,2,1,0,0
0,3,8,5,11,0
0,0,1,0,0,0
0,8,15,3,4,0
0,14,73,11,29,0
0,1,4,5,2,0
0,1,2,3,2,0
0,1,1,5,2,0
0,0,3,18,0,0
0,0,1,2,0,0
0,0,24,8,5,0
0,4,15,7,3,0
0,0,18,3,0,0
0,0,1,0,0,0
0,10,32,22,4,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,8,10,0,0
0,1,19,1,3,0
0,0,1,0,0,0
0,2,6,0,1,0
0,0,1,5,0,0
0,0,2,2,1,0
0,0,0,0,1,0
0,0,2,0,0,0
0,0,3,0,0,0
0,2,21,0,4,0
0,3,10,5,3,0
0,6,5,0,5,0
0,0,7,3,0,0
0,1,12,2,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,6,0,2,0
0,0,11,5,2,0
0,0,4,0,2,0
0,0,6,0,6,0
0,1,3,0,1,0
0,5,19,3,4,0
0,0,1,0,0,0
0,0,8,9,11,0
0,2,16,2,1,0
0,5,46,13,12,0
0,5,27,26,13,0
0,4,6,0,4,0
0,1,5,1,0,0
0,1,3,0,0,0
0,0,8,4,0,0
0,4,42,35,9,0
0,3,4,1,0,0
0,0,1,0,0,0
0,0,18,7,0,0
0,0,1,0,0,0
0,3,49,18,2,0
0,0,0,0,1,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,12,1,1,0
0,0,14,1,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,4,7,2,0
0,389,0,0,1,0
0,0,5,0,0,0
