I,R,C,W,E,F
0,0,5,2,0,0
0,0,6,0,0,0
0,0,8,0,0,0
0,0,9,0,0,0
0,0,12,0,0,0
0,1,10,1,0,0
0,1,9,7,0,0
0,0,11,3,0,0
0,3,3,0,0,0
0,0,12,0,0,0
0,6,38,5,0,0
0,0,2,0,0,0
0,7,7,6,0,0
0,0,10,14,0,0
0,5,18,9,0,0
0,0,1,0,0,0
0,0,35,24,6,0
0,5,25,6,0,0
0,9,0,0,0,0
0,0,1,1,0,0
0,8,59,11,7,0
0,0,1,0,0,0
0,0,4,0,0,0
0,0,13382,0,0,0
0,0,2,0,0,0
0,1,2,1,2,0
0,7,23,1,1,0
0,0,15,3,0,0
0,5,17,2,0,0
0,0,14,1,0,0
0,1,5,0,0,0
0,0,10,0,0,0
0,0,2,0,0,0
0,1,9,3,0,0
0,0,1265,0,0,0
0,0,9,4,0,0
0,0,7891,0,0,0
0,0,2,0,0,0
0,0,5172,0,0,0
0,0,4,0,0,0
0,0,5931,0,0,0
0,0,4,0,0,0
0,2,15,2,0,0
0,0,7427,0,0,0
0,2,6998,6,0,0
0,0,4457,0,0,0
0,0,5275,1,0,0
0,0,4455,0,0,0
0,0,4276,0,0,0
0,0,4478,0,0,0
0,0,4277,0,0,0
0,0,64,2,0,0
0,0,8,4,0,0
0,0,2,0,0,0
0,0,2829,0,0,0
0,3,17,6,0,0
0,0,5,0,0,0
0,0,9,4,0,0
0,3,29,21,0,0
0,1,6,4,0,0
0,0,4,1,0,0
0,0,7,4,0,0
0,4,18,7,1,0
0,12,20,16,1,0
0,0,1,2,0,0
0,1,1,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,3,2,1,0
0,8,72,8,3,0
0,0,1,0,0,0
0,0,7,1,0,0
0,1,8,3,0,0
0,4,3,7,2,0
0,9,23,4,0,0
0,0,1,0,0,0
0,1,5,4,1,0
0,1,1,0,0,0
0,0,1,0,0,0
0,5,4,4,0,0
0,3,14,1,1,0
0,0,5,0,0,0
0,2,5,0,0,0
0,9,43,19,5,0
0,0,3,0,0,0
0,0,1,0,0,0
0,6,26,3,5,0
0,8,93,8,3,0
0,0,1,0,0,0
0,0,6,0,0,0
0,2,3,1,0,0
0,5,31,10,1,0
0,5,21,2,1,0
0,5,45,16,19,0
0,9,39,20,1,0
0,0,3,4,0,0
0,2,8,0,0,0
0,0,2,2,0,0
0,0,1,0,0,0
0,147,115,2,0,0
