I,R,C,W,E,F
0,1,14,0,16,0
0,0,4,0,9,0
0,0,39,1,22,0
0,0,2,0,1,0
0,1,4,0,9,0
0,0,8,0,18,0
0,1,3,0,11,0
0,0,5,0,7,0
0,0,10,0,4,0
0,0,4,0,4,0
0,0,14,0,16,0
0,0,2,0,2,0
0,0,2,0,1,0
0,0,0,0,1,0
0,0,6,0,11,0
0,0,2,0,5,0
0,0,10,0,5,0
0,0,4,0,4,0
0,1,4,0,6,0
0,0,2,1,8,0
0,0,0,0,1,0
0,0,3,0,5,0
0,0,10,1,9,0
0,0,0,0,1,0
0,0,1,0,4,0
0,0,10,1,16,0
0,0,0,0,1,0
0,0,9,0,31,0
0,0,2,0,2,0
0,0,4,0,8,0
0,0,6,0,16,0
0,0,2,0,7,0
0,0,27,3,20,0
0,0,2,0,1,0
0,0,7,0,2,0
0,0,0,0,1,0
0,1,3,0,4,0
0,0,2,0,1,0
0,0,4,0,2,0
0,0,8,0,8,0
0,64,2,0,0,0
0,0,1,0,9,0
0,0,5,0,3,0
0,0,2,1,3,0
0,0,22,0,10,0
0,0,3,0,5,0
0,0,13,0,19,0
0,0,7,0,8,0
0,0,8,0,19,0
