I,R,C,W,E,F
0,0,7,2,5,0
0,2,18,7,4,0
0,2,22,8,2,0
0,2,48,8,2,0
0,2,44,8,2,0
0,2,43,8,2,0
0,3,7,2,2,0
0,0,7,0,1,0
0,2,35,7,2,0
0,2,46,7,2,0
0,0,9,0,2,0
0,2,6,2,4,0
0,2,5,2,2,0
0,2,18,13,3,0
0,0,11,14,2,0
0,2,23,14,2,0
0,2,47,14,2,0
0,2,44,14,2,0
0,1,14,4,3,0
0,1,15,2,5,0
0,0,8,0,2,0
0,0,13,7,4,0
0,0,22,3,10,0
0,1,10,3,5,0
0,0,7,2,3,0
0,2,43,7,2,0
0,1,34,3,3,0
0,0,10,0,2,0
0,0,8,0,0,0
0,0,8,0,1,0
0,2,6,1,1,0
0,2,34,8,2,0
0,2,61,8,2,0
0,2,49,7,2,0
0,2,47,14,2,0
0,2,47,8,2,0
0,2,46,9,2,0
0,2,58,7,2,0
0,0,26,0,2,0
0,0,2,0,1,0
0,0,1,1,1,0
0,0,1,0,0,0
0,0,6,1,1,0
0,1,17,0,0,0
0,0,4,0,1,0
0,0,77,37,10,0
0,0,1,2,0,0
0,0,1,0,0,0
0,2,6,3,1,0
0,12,57,3,9,0
0,1,10,2,5,0
0,14,35,4,15,0
0,2,5,0,4,0
0,0,63,0,3,0
0,0,7,1,0,0
0,2,6,0,5,0
0,6,26,0,0,0
0,2,9,0,0,0
0,2,3,0,0,0
0,0,8,1,2,0
0,3,6,1,1,0
0,1,2,0,1,0
0,0,7,2,2,0
0,0,10,2,3,0
0,1,9,0,1,0
0,0,2,0,2,0
0,5,6,0,1,0
0,0,2,0,3,0
0,2,6,0,1,0
0,0,3,0,1,0
0,0,4,0,2,0
0,0,5,0,1,0
0,1,3,0,1,0
0,1,3,0,1,0
0,3,21,0,3,0
0,3,10,1,3,0
0,0,13,2,11,0
0,0,4,2,3,0
0,0,7,2,4,0
0,0,8,1,2,0
0,0,8,2,3,0
0,0,10,2,3,0
0,0,8,2,3,0
0,3,19,1,4,0
0,8,51,10,7,0
0,0,5,0,0,0
0,10,37,14,5,0
0,1,7,0,0,0
0,2,3,0,0,0
0,1,15,6,5,0
0,0,2,0,1,0
0,0,1,31,0,0
0,0,1,0,0,0
0,7,235,49,72,0
0,1,55,4,3,0
0,2,52,0,2,0
0,1,10,0,0,0
0,2,49,1,3,0
0,1,6,0,2,0
0,0,16,0,5,0
0,6,281,16,5,0
0,5,89,1,3,0
0,0,41,0,1,0
0,2,16,2,1,0
0,0,44,2,4,0
0,0,9,0,3,0
0,2,30,0,2,0
0,4,122,4,19,0
0,1,34,0,3,0
0,1,218,11,14,0
0,3,308,11,10,0
0,8,171,21,29,0
0,8,158,31,61,0
0,2,21,3,5,0
0,0,58,2,2,0
0,3,120,9,5,0
0,1,19,1,20,0
0,0,14,20,13,0
0,0,6,0,3,0
0,0,23,0,2,0
0,5,50,2,10,0
0,4,35,0,5,0
0,0,6,0,0,0
0,1,22,0,3,0
0,3,16,5,5,0
0,0,2,0,0,0
0,6,21,1,6,0
0,0,9,1,2,0
0,1,12,3,8,0
0,0,3,2,0,0
0,0,22,3,7,0
0,0,2,0,0,0
0,0,12,0,2,0
0,1,24,10,5,0
0,0,3,0,3,0
0,0,13,0,1,0
0,1,6,0,5,0
0,1,44,6,5,0
0,1,9,3,3,0
0,1,30,3,10,0
0,1,68,12,10,0
0,3,20,3,3,0
0,2,15,1,6,0
0,0,2,6,3,0
0,0,2,4,1,0
0,0,13,4,1,0
0,3,17,0,7,0
0,0,25,1,0,0
0,0,14,0,0,0
0,6,28,2,2,0
0,0,4,0,0,0
0,5,46,3,4,0
0,1,7,2,2,0
0,615,5,0,2,0
0,5,12,0,0,0
0,15,36,13,9,0
0,0,18,1,1,0
0,0,7,0,0,0
