I,R,C,W,E,F
0,8,60,39,1,0
0,0,3,3,0,0
0,34,202,90,0,0
0,1,24,5,0,0
0,0,11,7,0,0
0,7,40,15,0,0
0,1,6,0,0,0
0,1,6,5,0,0
0,0,2,3,0,0
0,1,8,1,0,0
0,75,390,73,12,0
0,5,18,2,2,0
0,2,16,5,0,0
0,8,56,8,8,0
0,0,18,0,0,0
0,31,125,28,0,0
0,1,27,2,0,0
0,1,23,1,0,0
0,0,15,4,0,0
0,0,18,11,0,0
0,13,84,18,0,0
0,4,32,3,0,0
0,15,111,21,0,0
0,1,29,3,0,0
0,0,38,7,0,0
0,1,33,10,0,0
0,18,154,80,1,0
0,0,12,0,0,0
0,0,1,0,0,0
0,0,117,18,1,0
0,10,243,76,1,0
0,1,13,1,3,0
0,0,3,3,0,0
0,0,5,1,3,0
0,7,45,2,0,0
0,1,17,3,1,0
0,1,6,1,0,0
0,0,16,1,1,0
0,0,3,1,2,0
0,0,3,0,0,0
0,4,24,3,6,0
0,0,2,1,0,0
0,0,2,0,0,0
0,4,27,1,0,0
0,3,27,2,0,0
0,8,75,47,0,0
0,4,44,10,1,0
0,13,106,19,0,0
0,9,44,27,18,0
0,12,53,14,1,0
0,0,5,0,1,0
0,0,4,0,1,0
0,0,2,0,1,0
0,30,139,25,0,0
0,3,46,12,1,0
0,7,52,20,1,0
0,70,331,70,1,0
0,0,4,2,0,0
0,92,752,142,5,0
0,11,51,9,1,0
0,4,26,4,0,0
0,40,266,78,109,0
0,9,91,12,0,0
0,29,87,38,2,0
0,10,56,0,0,0
0,0,17,14,5,0
0,12,151,29,0,0
0,1,23,12,0,0
0,1,43,17,0,0
0,23,129,8,22,0
0,0,6,0,0,0
0,7,21,14,0,0
0,12,62,6,0,0
0,4,78,16,4,0
0,5,17,4,0,0
0,24,128,35,6,0
0,7,35,12,1,0
0,3,4,1,0,0
0,2,22,2,3,0
0,38,89,64,1,0
0,1,135,20,0,0
0,5,29,24,0,0
0,11,9,10,0,0
0,6,23,3,0,0
0,10,64,6,0,0
0,14,75,30,2,0
0,1,8,1,0,0
0,0,1,0,0,0
0,1,20,2,0,0
0,10,29,5,0,0
0,9,37,10,0,0
0,1,15,3,0,0
0,3,14,2,0,0
0,2,35,28,2,0
0,12,99,64,0,0
0,8,62,25,0,0
0,0,5,0,1,0
0,7,37,5,0,0
0,11,29,9,8,0
0,0,6,3,0,0
0,0,7,2,0,0
0,6,25,8,2,0
0,6,40,5,0,0
0,0,19,2,0,0
0,5,69,27,1,0
0,36,225,31,56,0
0,4,9,2,0,0
0,0,16,2,0,0
0,2,3,0,0,0
0,1,37,2,5,0
0,21,270,119,2,0
0,16,60,23,9,0
0,6,100,9,9,0
0,31,187,69,1,0
0,0,3,0,0,0
0,19,81,5,0,0
0,3,12,6,0,0
0,0,13,2,0,0
0,11,88,23,5,0
0,3,31,3,0,0
0,56,328,40,6,0
0,3,18,2,0,0
0,4,20,4,2,0
0,1,34,11,0,0
0,0,8,0,0,0
0,7,94,11,5,0
0,0,17,1,0,0
0,8,27,10,0,0
0,0,10,0,0,0
0,1,68,2,3,0
0,1,16,1,0,0
0,1,32,4,3,0
0,7,44,4,3,0
0,1,38,5,10,0
0,0,10,1,0,0
0,1,64,15,1,0
0,1,59,26,19,0
0,10,6,8,0,0
0,18,60,41,0,0
0,1,19,10,1,0
0,27,194,33,3,0
0,49,581,123,14,0
0,1,10,1,1,0
0,27,148,50,41,0
0,0,6,3,1,0
0,6,12,0,0,0
0,4,4,0,0,0
0,0,20,3,1,0
0,10,56,4,0,0
0,2,45,6,0,0
0,1,17,2,0,0
0,11,45,10,0,0
0,3,24,5,0,0
0,7,75,31,0,0
0,5,95,4,1,0
0,2,23,6,0,0
0,41,147,92,28,0
0,1,15,5,0,0
0,3,24,7,0,0
0,2,40,7,0,0
0,4,38,56,0,0
0,13,112,26,0,0
0,8,53,10,0,0
0,4,18,0,0,0
0,15,99,25,6,0
0,3,20,20,3,0
0,3,59,19,0,0
0,33,384,66,6,0
0,8,69,13,1,0
0,8,42,4,1,0
0,5,82,26,4,0
0,15,125,44,20,0
0,2,27,7,0,0
0,0,6,1,0,0
0,11,320,71,7,0
0,24,60,19,2,0
0,0,10,2,3,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,2,1,0,0
0,4,24,19,0,0
0,46,192,42,10,0
0,0,6,0,0,0
0,2,132,22,3,0
0,0,7,2,0,0
0,0,4,1,0,0
0,0,4,0,0,0
0,0,3,2,0,0
0,0,11,0,0,0
0,0,15,3,0,0
0,5,49,9,1,0
0,2,42,6,0,0
0,0,15,9,0,0
0,7,51,1,0,0
0,1,36,2,2,0
0,0,17,19,0,0
0,2,26,2,1,0
0,0,32,4,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,8,2,0,0
0,2,17,2,0,0
0,4,33,18,0,0
0,0,13,2,0,0
0,0,3,1,0,0
0,0,21,1,1,0
0,0,11,0,0,0
0,0,101,2,0,0
0,0,34,0,0,0
0,4,36,8,0,0
0,0,11,4,0,0
0,2,123,1,69,0
0,0,26,0,0,0
0,0,28,4,1,0
0,1,42,10,0,0
0,0,42,2,0,0
0,0,9,0,0,0
0,1,5,0,0,0
0,0,75,28,0,0
0,0,6,1,0,0
0,0,9,3,0,0
0,2,24,6,0,0
0,0,6,0,0,0
0,0,5,1,0,0
0,0,10,0,0,0
0,0,18,1,0,0
0,10,102,6,8,0
0,0,11,0,0,0
0,4,23,11,0,0
0,0,4,0,1,0
0,0,4,0,1,0
0,2,68,24,2,0
0,4,28,1,1,0
0,0,70,15,1,0
0,0,4,0,1,0
0,0,6,0,1,0
0,0,6,1,1,0
0,0,8,1,1,0
0,0,31,6,0,0
0,0,5,1,1,0
