I,R,C,W,E,F
0,0,125,2,44,0
0,0,74,5,2,0
0,5,117,13,8,0
0,0,15,0,16,0
0,0,6,0,0,0
0,0,20,3,2,0
0,0,5,0,1,0
0,0,7,0,0,0
0,1,16,0,3,0
0,0,9,1,2,0
0,0,6,1,5,0
0,0,4,2,0,0
0,0,25,4,6,0
0,0,3,0,0,0
0,0,20,10,3,0
0,0,14,0,1,0
0,1,7,0,4,0
0,1,43,6,5,0
0,0,17,1,1,0
0,4,28,5,7,0
0,1,81,5,10,0
0,3,20,2,4,0
0,2,10,1,5,0
0,1,4,5,4,0
0,0,13,4,1,0
0,2,15,2,7,0
0,0,24,2,0,0
0,0,0,0,0,1
0,543,4,2,1,0
0,3,11,1,2,0
0,0,11,0,1,0
0,0,6,1,3,0
0,0,18,1,0,0
0,0,16,0,3,0
0,2,19,11,4,0
0,6,28,1,2,0
0,0,4,0,0,0
0,5,57,2,5,0
0,1,7,2,2,0
0,2,7,0,1,0
0,5,15,0,0,0
0,15,40,13,9,0
0,6,67,3,2,0
0,2,3,4,4,0
0,3,3,3,5,0
0,9,20,12,2,0
0,0,3,22,0,0
0,0,3,5,1,0
0,3,16,4,12,0
0,0,1,0,0,0
0,7,9,0,1,0
0,0,1,0,0,0
0,3,21,2,36,0
0,0,3,0,0,0
0,0,0,4,0,0
0,0,1,2,1,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,6,1,1,0
0,2,57,10,3,0
0,1,17,0,0,0
0,0,5,0,1,0
0,0,0,0,0,1
0,0,9,0,0,0
