I,R,C,W,E,F
0,1,3,105,1,0
0,0,6,178,5,0
0,0,0,0,1,0
0,0,0,0,1,0
0,2,16,81,9,0
0,0,0,0,1,0
0,8,22,187,14,0
0,0,0,0,1,0
0,0,0,0,1,0
0,4,4,113,2,0
0,4,6,87,4,0
0,10,0,33,1,0
0,0,1,0,2,0
0,0,0,1,0,0
0,0,0,0,1,0
0,0,1,2,3,0
0,0,1,0,1,0
0,2,8,92,6,0
0,2,9,78,8,0
0,0,0,0,1,0
0,0,0,0,1,0
0,8,0,4,19,0
0,0,2,278,0,0
0,0,1,0,0,0
0,0,0,0,1,0
0,7,2,121,3,0
0,1,1,8,2,0
0,0,0,7,0,0
0,0,0,0,1,0
0,1,0,16,0,0
0,0,0,0,1,0
0,1,2,20,5,0
0,0,0,0,1,0
0,13,12,40,4,0
0,7,8,311,6,0
0,7,9,145,9,0
0,0,0,0,3,0
0,2,0,3,0,0
0,1,0,8,0,0
0,2,0,14,0,0
0,7,8,227,7,0
0,4,0,55,0,0
0,6,14,196,11,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,328,3,62,0
0,0,0,2,0,0
0,0,0,0,1,0
0,7,518,708,15,0
0,0,1,1,4,0
0,12,44,290,5,0
0,7,38,251,6,0
0,3,11,13,7,0
0,0,33,132,0,0
0,3,2,9,11,0
0,0,0,147,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,12,2,0
0,0,7,53,3,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,0,1,0
0,0,2,31,0,0
0,8,18,238,5,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,5,9,153,11,0
0,1,3,30,2,0
0,0,0,0,1,0
0,1,12,78,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,3,10,84,1,0
0,3,6,113,4,0
0,0,0,0,1,0
0,0,3,4,2,0
0,0,8,52,6,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,28,40,1,0
0,7,82,240,1,0
0,0,1292,396,25,0
0,0,4,2,0,0
0,1,3,142,1,0
0,5,78,366,1,0
0,20,154,459,2,0
0,4,3,7,0,0
0,0,0,0,1,0
0,11,15,36,9,0
0,1,62,67,0,0
0,16,44,201,1,0
0,1,25,73,0,0
0,0,4,22,2,0
0,5,12,42,1,0
0,8,13,83,0,0
0,0,0,0,1,0
0,0,4,10,0,0
0,0,2297,311,34,0
0,1,501,326,18,0
0,405,0,0,0,0
0,0,24,26,8,0
0,19,49,281,28,0
0,0,0,0,1,0
0,0,23,0,1,0
