I,R,C,W,E,F
0,18,288,36,13,0
0,0,13,1,2,0
0,0,2,0,1,0
0,1,3,0,4,0
0,3,256,4,19,0
0,0,176,1,1,0
0,0,40,1,4,0
0,7,49,3,11,0
0,4,58,15,20,0
0,0,2,0,1,0
0,0,1,0,0,0
0,9,62,22,8,0
0,1,25,1,6,0
0,0,11,0,6,0
0,14,39,1,4,0
0,0,56,1,1,0
0,7,43,5,10,0
0,1,7,0,4,0
0,0,2,0,1,0
0,15,57,4,11,0
0,3,47,2,6,0
0,0,36,1,4,0
0,1,13,0,2,0
0,13,163,7,14,0
0,0,7,0,2,0
0,13,218,28,19,0
0,6,90,3,12,0
0,1,27,4,5,0
0,0,25,1,2,0
0,4,8,3,5,0
0,3,58,0,7,0
0,21,50,8,12,0
0,0,81,1,1,0
0,11,92,9,8,0
0,0,1,0,0,0
0,0,7,5,3,0
0,0,15,5,4,0
0,0,8,2,2,0
0,1,8,0,2,0
0,0,2,0,1,0
0,2,93,8,1,0
0,10,475,69,15,0
0,3,128,5,6,0
0,1,49,1,2,0
0,10,49,3,6,0
0,0,59,1,1,0
0,7,57,15,7,0
0,0,2,0,0,0
0,0,1,0,0,0
0,10,61,23,12,0
0,1,15,1,5,0
0,0,11,0,6,0
0,14,39,2,5,0
0,0,66,1,1,0
0,7,43,5,9,0
0,1,9,0,5,0
0,6,37,10,6,0
0,58,806,116,50,0
0,0,5,0,2,0
0,14,241,11,11,0
0,39,181,67,38,0
0,1,115,4,5,0
0,18,119,28,17,0
0,1,37,16,9,0
0,21,393,30,11,0
0,8,19,2,4,0
0,0,31,1,1,0
0,1,26,1,2,0
0,25,288,28,27,0
0,0,22,1,4,0
0,36,229,55,19,0
0,0,1,0,0,0
0,9,10,2,4,0
0,0,2,0,0,0
0,0,2,0,1,0
0,8,13,2,5,0
0,7,16,11,3,0
0,0,4,0,0,0
0,0,3,0,0,0
0,3,65,6,6,0
0,0,2,0,0,0
0,0,2,0,0,0
0,10,131,12,9,0
0,1,6,3,0,0
0,9,105,12,8,0
0,9,26,0,2,0
0,1,13,4,3,0
0,0,2,0,0,0
0,3,71,18,4,0
0,0,2,0,0,0
0,0,2,0,0,0
0,14,159,14,8,0
0,1,7,3,0,0
0,0,1,9,0,0
0,11,231,14,7,0
0,9,26,0,2,0
0,1,15,4,3,0
0,0,3,0,0,0
0,4,76,13,4,0
0,0,2,0,0,0
0,0,2,0,0,0
0,12,138,13,9,0
0,1,6,2,0,0
0,9,186,9,6,0
0,8,23,0,2,0
0,1,14,5,3,0
0,0,3,0,0,0
0,3,101,6,5,0
0,0,2,0,0,0
0,0,2,0,0,0
0,12,163,14,8,0
0,1,6,3,0,0
0,11,127,13,8,0
0,10,30,0,2,0
0,1,14,5,3,0
0,0,2,0,1,0
0,0,2,0,0,0
0,2,87,16,2,0
0,1,31,0,3,0
0,1,108,38,17,0
0,0,15,0,4,0
0,9,198,55,17,0
0,8,27,8,2,0
0,0,19,1,1,0
0,0,1,0,0,0
0,0,6,0,1,0
0,2,64,3,8,0
0,1,16,5,3,0
0,0,27,5,6,0
0,0,13,0,0,0
0,0,8,1,1,0
0,9,56,13,17,0
0,5,30,15,11,0
0,3,5,0,1,0
0,0,2,0,1,0
0,0,3,0,0,0
0,0,2,0,0,0
0,1,4,0,1,0
0,1,4,0,1,0
0,1,5,0,1,0
0,0,28,6,2,0
0,0,1,3,1,0
0,1,4,0,1,0
0,4,7,0,1,0
0,1,3,0,1,0
0,0,3,0,1,0
0,0,5,0,3,0
0,1,6,10,6,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,102,17,9,0
0,5,34,4,8,0
0,0,48,10,10,0
0,0,25,0,7,0
0,0,77,13,14,0
0,7,411,39,34,0
0,10,210,31,22,0
0,4,97,10,13,0
0,0,3,0,1,0
0,2,127,21,15,0
0,2,28,12,15,0
0,0,16,0,0,0
0,0,46,3,4,0
0,0,9,5,3,0
0,27,512,28,13,0
0,0,25,13,5,0
0,0,43,6,4,0
0,3,21,0,2,0
0,4,165,8,4,0
0,17,82,13,14,0
0,0,52,3,0,0
0,0,3,0,4,0
0,0,19,1,0,0
0,0,13,1,0,0
0,10,280,18,13,0
0,36,375,28,42,0
0,12,143,9,23,0
0,3,300,6,2,0
0,101,2125,210,24,0
0,54,2297,169,41,0
0,6,110,5,6,0
0,35,902,68,23,0
0,0,1,0,0,0
0,0,1,0,0,0
0,5,22,1,1,0
0,11,44,15,4,0
0,5,35,7,10,0
0,15,81,13,20,0
0,20,123,26,37,0
0,23,122,38,19,0
0,94,473,111,40,0
0,43,253,66,47,0
0,1,21,7,5,0
0,26,100,46,15,0
0,6,25,6,6,0
0,5,34,9,5,0
0,5,20,4,6,0
0,7,52,12,5,0
0,8,27,3,7,0
0,12,29,7,6,0
0,2,3,0,1,0
0,72,267,49,21,0
0,26,103,34,19,0
0,34,571,123,166,0
0,10,18,4,2,0
0,7,63,18,11,0
0,26,126,28,13,0
0,2,6,3,2,0
0,8,23,11,5,0
0,35,156,39,17,0
0,0,1,0,0,0
0,0,1,0,0,0
0,2,44,3,3,0
0,0,19,4,1,0
0,0,8,0,5,0
0,1,28,4,11,0
0,1,14,3,5,0
0,2,33,6,16,0
0,0,3,0,0,0
0,3,22,10,0,0
0,0,12,4,3,0
0,20,510,55,33,0
0,9,273,38,4,0
0,0,1,0,0,0
0,4,7,0,1,0
0,0,1,0,1,0
0,3,99,23,10,0
0,11,75,0,2,0
0,40,204,5,7,0
0,0,100,1,2,0
0,1,52,4,0,0
0,47,225,2,4,0
0,0,52,2,3,0
0,0,9,0,1,0
0,0,23,1,2,0
0,0,20,1,1,0
0,38,317,6,4,0
0,24,153,4,5,0
0,3,238,38,12,0
0,3,57,6,2,0
0,0,145,35,2,0
0,16,561,57,11,0
0,4,36,2,2,0
0,1,86,5,5,0
0,2,20,1,1,0
0,6,303,2,8,0
0,11,136,3,5,0
0,51,264,27,5,0
0,99,855,68,30,0
0,3,106,36,5,0
0,0,1,0,0,0
0,4,13,0,3,0
0,31,269,24,18,0
0,45,814,60,16,0
0,147,1414,252,39,0
0,8,29,5,3,0
0,3,28,5,7,0
0,21,130,7,15,0
0,60,1436,89,22,0
0,2,29,2,2,0
0,8,253,20,11,0
0,270,4556,459,63,0
0,4,13,3,4,0
0,12,149,20,6,0
0,24,295,56,21,0
0,7,91,14,12,0
0,4,13,2,2,0
0,40,449,42,8,0
0,45,438,109,16,0
0,6,59,14,9,0
0,3,9,3,6,0
0,6,51,9,7,0
0,7,96,20,11,0
0,2,9,1,2,0
0,2,16,2,5,0
0,13,36,1,5,0
0,6,47,4,4,0
0,63,993,56,11,0
0,27,275,27,10,0
0,13,235,34,7,0
0,8,420,61,42,0
0,35,983,55,26,0
0,8,72,2,3,0
0,18,48,2,14,0
0,11,248,20,13,0
0,52,1138,33,14,0
0,2,11,8,7,0
0,0,3,2,0,0
0,30,237,21,18,0
0,0,17,3,6,0
0,0,1,0,0,0
0,1,5,0,2,0
0,50,382,85,17,0
0,19,97,26,10,0
0,35,288,47,10,0
0,2,17,1,4,0
0,8,29,12,5,0
0,2,23,1,5,0
0,23,167,12,27,0
0,2,53,12,9,0
0,21,341,29,22,0
0,34,446,34,13,0
0,21,206,67,37,0
0,67,640,98,38,0
0,284,2827,469,73,0
0,1,5,0,2,0
0,8,72,11,15,0
0,34,176,72,23,0
0,16,117,13,13,0
0,10,87,9,8,0
0,11,107,15,14,0
0,4,12,6,6,0
0,16,90,18,6,0
0,28,296,30,13,0
0,8,64,5,11,0
0,10,107,10,9,0
0,1,9,1,2,0
0,1,3,1,2,0
0,14,147,38,27,0
0,0,1,0,0,0
0,8,49,4,4,0
0,7,52,5,18,0
0,1,9,0,2,0
0,10,36,11,12,0
0,4,18,1,4,0
0,1,9,1,2,0
0,2,48,5,5,0
0,46,394,83,20,0
0,24,71,15,17,0
0,15,322,53,12,0
0,1,7,1,3,0
0,2,15,0,7,0
0,1,17,5,8,0
0,3,26,0,12,0
0,12,74,27,8,0
0,1,12,0,4,0
0,91,1788,281,66,0
0,4,61,16,7,0
0,8,79,3,6,0
0,27,281,78,10,0
0,3,36,3,6,0
0,47,496,108,27,0
0,3,36,3,7,0
0,9,118,14,15,0
0,2,5,0,3,0
0,10,86,30,7,0
0,70,686,107,24,0
0,31,94,37,15,0
0,1,13,2,5,0
0,18,190,10,10,0
0,47,343,28,21,0
0,10,570,24,11,0
0,16,751,72,13,0
0,3,40,9,8,0
0,4,452,20,9,0
0,84,2816,514,59,0
0,1,50,2,3,0
0,0,1,0,0,0
0,11,153,7,6,0
0,0,1,0,0,0
0,0,24,0,1,0
0,2,31,2,2,0
0,5,42,4,5,0
0,1,7,2,1,0
0,0,1,1,0,0
0,3,3,1,1,0
0,1,3,1,0,0
0,4,100,6,0,0
0,2,7,0,0,0
0,0,10,1,0,0
0,2,25,0,0,0
0,0,7,0,0,0
0,0,5,0,0,0
0,0,10,0,1,0
0,0,13,0,1,0
0,6,161,1,3,0
0,0,1,2,0,0
0,4,9,0,3,0
0,3,32,7,15,0
0,0,21,1,2,0
0,1,18,6,3,0
0,0,1,0,0,0
0,0,2,0,0,0
0,11,27,13,2,0
0,0,5,0,0,0
0,0,2,1,1,0
0,0,1,0,0,0
0,0,6,1,1,0
0,2,25,7,6,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,18,5,8,0
0,2,9,4,2,0
0,2,6,3,2,0
0,0,28,2,6,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,26,1,9,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,1,9,8,4,0
0,0,1,0,0,0
0,1,2,0,0,0
0,5,8,3,2,0
0,2,10,0,1,0
0,2,3,2,0,0
0,0,1,0,0,0
0,8,41,10,3,0
0,1,6,0,1,0
0,0,6,0,0,0
0,0,41,0,1,0
0,1,2,0,1,0
0,5,22,1,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,47,0,0,0
0,0,1,0,0,0
0,11,76,10,5,0
0,3,15,3,1,0
0,3,26,7,3,0
0,0,2,0,0,0
0,0,1,0,0,0
0,4,8,3,1,0
0,0,17,4,2,0
0,14,49,14,8,0
0,5,60,15,4,0
0,8,34,12,2,0
0,0,1,1,0,0
0,8,20,11,3,0
0,0,1,0,0,0
0,2,2,3,0,0
0,8,41,10,3,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,16,3,1,0
0,1,44,10,7,0
0,0,22,0,3,0
0,0,3,1,1,0
0,5,37,3,4,0
0,0,4,7,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,4,40,5,0,0
0,3,25,13,32,0
0,1,9,1,4,0
0,3,28,4,3,0
0,0,21,2,26,0
0,0,3,0,1,0
0,2,9,0,3,0
0,0,1,0,0,0
0,10,129,25,23,0
0,0,2,0,0,0
0,22,85,20,13,0
0,3,6,2,1,0
0,0,1,0,0,0
0,0,2,0,0,0
0,2,8,1,3,0
0,18,163,6,7,0
0,0,11,1,1,0
0,0,3,0,0,0
0,5,16,0,3,0
0,0,1,0,0,0
0,10,61,6,5,0
0,2,48,0,1,0
0,0,2,0,0,0
0,11,58,14,8,0
0,0,3,1,1,0
0,0,1,0,0,0
0,9,24,6,2,0
0,5,42,8,6,0
0,0,30,1,1,0
0,14,67,19,2,0
0,1,35,1,3,0
0,4,15,0,2,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,26,3,4,0
0,3,42,4,3,0
0,0,64,5,8,0
0,0,1,0,0,0
0,1,19,2,5,0
0,6,57,1,4,0
0,0,7,1,1,0
0,0,13,0,0,0
0,2,40,1,5,0
0,0,7,1,0,0
0,2,18,4,1,0
0,0,11,0,0,0
0,2,60,6,2,0
0,0,20,0,6,0
0,2,54,15,3,0
0,5,54,22,5,0
0,2,22,22,6,0
0,8,136,27,9,0
0,0,18,1,0,0
0,0,7,2,2,0
0,1,21,9,8,0
0,3,38,7,4,0
0,1,3,0,1,0
0,414,51,11,12,0
0,5,30,2,0,0
0,0,6,0,0,0
0,3,36,28,4,0
0,0,10,11,4,0
0,0,9,5,62,0
0,1,13,6,184,0
0,0,22,4,173,0
0,1,9,7,45,0
0,0,11,7,141,0
0,0,32,11,15,0
0,0,1,0,0,0
0,0,22,1,2,0
0,1,73,19,4,0
0,0,32,0,4,0
0,2,7,11,10,0
0,2,25,5,2,0
0,0,5,3,0,0
0,0,44,13,2,0
0,0,15,9,1,0
0,1,47,7,61,0
0,0,20,0,0,0
0,0,19,1,0,0
0,1,5,5,1,0
0,0,1,0,0,0
0,0,3,5,2,0
0,4,29,5,9,0
0,3,92,15,5,0
0,1,11,3,1,0
0,2,10,4,3,0
0,0,9,5,0,0
0,2,4,3,0,0
0,3,8,1,1,0
0,0,4,1,0,0
0,1,14,5,10,0
0,0,7,2,3,0
0,0,8,0,2,0
0,6,53,6,1,0
0,0,6,6,0,0
0,11,49,5,10,0
0,0,4,0,0,0
0,0,22,9,1,0
0,0,3,2,0,0
0,2,10,2,4,0
0,19,126,39,2,0
0,1,1,0,0,0
0,0,10,0,0,0
0,2,16,7,1,0
0,0,1,0,0,0
0,1,18,0,2,0
0,1,6,1,3,0
0,0,12,3,0,0
0,6,29,11,13,0
0,4,14,0,3,0
0,0,3,1,0,0
0,2,11,0,4,0
0,2,29,1,4,0
0,0,10,0,0,0
0,3,12,1,2,0
0,1,45,2,3,0
0,0,17,10,9,0
0,0,48,0,1,0
0,0,5,0,1,0
0,0,12,0,1,0
0,0,13,0,1,0
0,0,1,0,0,0
0,0,5,0,3,0
0,0,11,0,0,0
0,0,9,0,1,0
0,0,8,0,1,0
0,0,6,0,1,0
0,0,18,0,8,0
0,0,6,0,1,0
0,0,4,0,1,0
0,0,5,0,1,0
0,0,6,0,1,0
0,0,9,0,1,0
0,0,21,0,0,0
0,0,44,0,1,0
0,0,24,0,1,0
0,0,1,0,0,0
0,0,7,0,1,0
0,0,4,0,1,0
0,0,18,0,1,0
0,0,6,0,1,0
0,0,2,0,1,0
0,0,3,0,1,0
0,0,15,0,1,0
0,0,2,0,1,0
0,0,4,0,1,0
0,0,4,0,1,0
0,0,21,0,1,0
0,0,4,0,1,0
0,0,3,0,1,0
0,0,16,0,2,0
0,0,16,0,1,0
0,0,25,0,1,0
0,0,17,0,1,0
0,0,124,0,1,0
0,0,6,0,1,0
0,0,6,0,1,0
0,0,14,0,1,0
0,0,13,0,1,0
0,0,11,0,1,0
0,5,21,2,9,0
0,1,8,0,3,0
0,4,38,8,10,0
0,2,16,2,6,0
0,2,5,1,1,0
0,2,6,0,1,0
0,0,7,0,0,0
0,3,60,0,3,0
0,0,4,0,0,0
0,5,216,1,3,0
0,5,64,1,10,0
0,9,82,34,6,0
0,1,94,23,8,0
0,2,10,9,2,0
0,0,21,20,2,0
0,0,24,5,3,0
0,0,1,0,0,0
0,1,3,0,1,0
0,1,5,1,1,0
0,2,27,0,5,0
0,0,1,1,0,0
0,0,12,5,2,0
0,4,20,2,2,0
0,1,19,1,1,0
0,2,27,1,0,0
0,3,11,4,2,0
0,2,142,5,12,0
0,0,3,0,2,0
0,3,46,7,4,0
0,0,11,0,2,0
0,0,10,1,2,0
0,8,204,122,25,0
0,0,19,1,3,0
0,0,28,4,4,0
0,4,52,12,4,0
0,7,49,9,7,0
0,0,20,1,3,0
0,0,4,0,1,0
0,0,3,0,0,0
0,0,13,4,1,0
0,0,10,1,3,0
0,0,7,2,1,0
0,0,17,0,1,0
0,39,504,186,16,0
0,1,39,1,2,0
0,0,4,0,4,0
0,0,14,3,2,0
0,4,33,5,4,0
0,0,15,4,2,0
0,0,5,2,3,0
0,0,4,2,3,0
0,0,4,3,5,0
0,0,21,23,2,0
0,0,41,5,4,0
0,0,12,2,1,0
0,0,10,1,3,0
0,0,6,0,0,0
0,2,22,7,6,0
0,0,3,0,2,0
0,0,38,6,3,0
0,0,481,8,4,0
0,0,40,3,3,0
0,0,5,1,1,0
0,0,9,0,1,0
0,5,135,30,9,0
0,3,49,9,4,0
0,5,75,10,4,0
0,0,7,2,3,0
0,0,3,3,2,0
0,10,80,8,5,0
0,0,16,3,1,0
0,0,11,2,2,0
0,1,10,7,1,0
