I,R,C,W,E,F
0,0,4,2,0,0
0,16,26,21,15,0
0,4,7,0,16,0
0,0,1,0,0,0
0,0,1,1,0,0
0,4,20,1,18,0
0,0,5,3,14,0
0,0,3,0,17,0
0,0,8,1,6,0
0,0,8,1,6,0
0,0,8,1,6,0
0,0,8,1,6,0
0,3,162,16,160,0
0,0,17,4,23,0
0,3,44,9,129,0
0,0,56,2,65,0
0,0,17,3,0,0
0,2,30,11,96,0
0,0,37,5,49,0
0,1,68,19,48,0
0,0,28,4,84,0
0,0,23,0,23,0
0,2,105,18,204,0
0,2,19,6,174,0
0,0,3,0,17,0
0,2,17,15,33,0
0,1,17,17,91,0
0,2,12,8,80,0
0,0,5,0,18,0
0,0,7,1,6,0
0,0,16,4,2,0
0,0,60,25,127,0
0,79,272,46,512,0
0,18,206,48,347,0
0,0,20,8,29,0
0,2,17,11,5,0
0,0,22,26,22,0
0,8,187,71,357,0
0,2,30,3,134,0
0,1,44,6,62,0
0,1,88,34,60,0
0,0,12,12,3,0
0,0,33,0,36,0
0,0,2,0,1,0
0,21,48,25,11,0
0,0,0,3,0,0
0,24,175,5,45,0
0,1,2,1,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,2,112,15,200,0
0,0,4,3,2,0
0,0,2,0,0,0
0,20,144,40,21,0
0,43,112,64,28,0
0,5,29,36,9,0
0,2,5,6,3,0
0,4,21,8,0,0
0,0,6,1,0,0
0,2,10,5,1,0
0,1,5,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,17,206,32,1,0
0,0,109,0,0,0
0,16,143,64,0,0
0,65,471,211,2,0
0,0,3,0,0,0
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,1,2,0
0,4,3,3,2,0
0,0,9,9,2,0
0,25,32,29,10,0
0,4,10,7,7,0
0,1,0,7,1,0
0,3,11,4,4,0
0,0,6,6,3,0
0,9,12,7,6,0
0,4,11,13,11,0
0,3,8,4,5,0
0,0,2,4,2,0
0,0,2,1,0,0
0,0,5,0,0,0
0,2,7,2,2,0
0,0,16,2,0,0
0,2,77,59,8,0
0,0,11,3,0,0
0,0,4,1,0,0
0,0,27,0,0,0
0,0,45,4,13,0
0,0,36,41,2,0
0,0,30,6,7,0
0,0,20,1,2,0
0,1,109,20,3,0
0,0,11,19,2,0
0,0,8,5,4,0
0,0,68,15,3,0
0,5,16,16,5,0
0,0,16,9,0,0
0,0,0,1,0,0
0,22,46,4,10,0
0,24,31,84,17,0
0,3,4,7,2,0
0,9,8,9,9,0
0,18,31,26,11,0
0,7,22,4,3,0
0,18,21,84,13,0
0,0,1,0,0,0
0,17,47,58,35,0
0,14,16,38,9,0
0,6,9,30,4,0
0,10,24,85,11,0
0,20,16,20,10,0
0,0,3,3,1,0
0,1,1,5,2,0
0,17,17,65,21,0
0,18,32,52,10,0
0,0,14,1,8,0
0,0,7,12,1,0
0,2,12,6,2,0
0,3,7,5,2,0
0,0,1,0,0,0
0,0,5,0,0,0
0,0,4,2,0,0
0,0,0,1,0,0
0,2,44,21,99,0
0,2,90,13,10,0
0,2,13,4,0,0
0,15,118,50,37,0
0,40,141,2,3,0
0,1,19,2,2,0
0,2,43,3,0,0
0,1,9,1,0,0
0,0,4,2,0,0
0,0,17,0,7,0
0,7,70,4,45,0
0,116,271,24,48,0
0,11,127,33,207,0
0,0,5,0,1,0
0,2,13,7,1,0
0,37,356,389,92,0
0,1,13,1,1,0
0,3,13,0,0,0
0,13,38,12,18,0
0,3,1,5,2,0
0,0,0,2,0,0
0,0,1,0,0,0
0,6,7,4,1,0
0,1,6,3,8,0
0,2,93,10,0,0
0,2,11,1,2,0
0,0,40,3,13,0
0,3,5,22,2,0
0,3,12,6,6,0
0,0,2,0,0,0
0,3,54,16,3,0
0,0,1,0,0,0
0,3,1,4,3,0
0,10,47,31,30,0
0,53,12,3,5,0
0,0,5,1,0,0
0,4,9,7,6,0
0,0,55,5,2,0
0,0,8,1,0,0
0,0,27,3,2,0
0,0,5,0,0,0
0,0,9,0,1,0
0,0,12,0,0,0
0,1,134,35,6,0
0,83,95,182,69,0
0,1,10,2,0,0
0,1,21,0,4,0
0,0,1,0,0,0
0,4,33,5,9,0
0,0,20,1,1,0
0,5,45,4,8,0
0,0,1,0,0,0
0,0,4,4,0,0
0,8,28,14,2,0
0,0,0,3,0,0
0,2,1,2,20,0
0,28,70,92,51,0
0,29,58,21,14,0
0,77,99,55,16,0
0,2,0,4,2,0
0,0,0,191,1,0
0,1,1,2,3,0
0,17,9,46,6,0
0,21,121,55,5,0
0,16,32,5,24,0
0,6,132,75,19,0
0,7,21,7,19,0
0,0,11,5,1,0
0,1,2,0,0,0
0,1,8,3,2,0
0,0,2,0,0,0
0,0,5,0,0,0
0,6,25,5,2,0
0,2,10,1,29,0
0,1,130,37,69,0
0,3,122,21,0,0
0,5,92,8,3,0
0,15,182,72,4,0
0,2,69,0,6,0
0,25,206,27,2,0
0,0,25,1,3,0
0,13,141,27,6,0
0,0,85,4,209,0
0,27,106,23,2,0
0,2,33,15,4,0
0,0,51,11,20,0
0,0,17,4,40,0
0,0,19,3,28,0
0,0,5,1,16,0
0,0,26,17,77,0
0,0,35,6,51,0
0,0,33,1,6,0
0,1,16,1,0,0
0,0,2,0,0,0
0,7,20,5,5,0
0,0,1,14,0,0
0,3,9,10,1,0
0,3,2,12,0,0
0,2,3,2,3,0
0,0,1,0,0,0
0,4,11,7,0,0
0,0,1,0,0,0
0,1,1,0,0,0
0,5,56,2,31,0
0,0,2,3,0,0
0,0,23,9,1,0
0,4,3,4,0,0
0,0,1,0,1,0
0,15,17,5,1,0
0,0,3,0,0,0
0,1,133,43,26,0
0,0,29,0,1,0
0,0,65,45,6,0
0,0,10,0,0,0
0,3,65,9,13,0
0,0,4,1,0,0
0,0,23,6,13,0
0,13,51,7,15,0
0,8,5,4,3,0
0,0,1,8,0,0
0,0,1,0,0,0
0,4,7,10,2,0
0,1,0,0,2,0
0,13,51,37,8,0
0,0,3,3,2,0
0,1,26,0,1,0
0,4,18,3,0,0
0,0,6,5,5,0
0,0,6,0,0,0
0,3,8,3,6,0
0,0,5,3,0,0
0,0,5,1,0,0
0,3,11,1,0,0
0,0,5,1,0,0
0,0,10,5,0,0
0,0,5,1,0,0
0,2,10,14,0,0
0,1,8,14,3,0
0,2,6,8,2,0
0,6,4,4,7,0
0,2,10,1,6,0
0,0,2,0,0,0
0,0,0,11,0,0
0,3,19,10,2,0
0,1,35,0,0,0
0,1,24,0,0,0
0,8,79,6,3,0
0,4,22,5,2,0
0,0,5,1,2,0
0,7,13,1,2,0
0,1,18,0,1,0
0,3,26,0,0,0
0,2,24,2,2,0
0,4,9,0,1,0
0,1,12,2,2,0
0,0,7,0,0,0
0,3,31,1,2,0
0,0,17,4,4,0
0,0,36,3,3,0
0,4,20,2,2,0
0,8,118,18,19,0
0,0,2,0,0,0
0,4,2,2,3,0
0,8,31,5,8,0
0,0,31,0,8,0
0,0,72,1,5,0
0,0,10,0,12,0
0,0,92,4,5,0
0,0,37,4,10,0
0,0,7,0,0,0
0,0,11,0,0,0
0,0,5,0,4,0
0,0,45,28,0,0
0,0,10,0,0,0
0,4,10,5,3,0
0,11,18,45,23,0
0,5,23,8,17,0
0,5,29,9,3,0
0,3,1,0,0,0
0,4,8,0,0,0
0,2,2,2,3,0
0,0,7,8,11,0
0,9,17,14,13,0
0,19,28,13,12,0
0,0,8,1,4,0
0,1,2,4,0,0
0,0,3,0,0,0
0,1,7,2,2,0
0,36,34,39,36,0
0,3,4,2,3,0
0,3,38,4,6,0
0,0,9,4,2,0
0,0,14,13,2,0
0,33,182,1,36,0
0,0,88,0,0,0
0,0,81,43,4,0
0,0,23,0,5,0
0,6,94,11,8,0
0,3,19,38,0,0
0,0,14,1,2,0
0,20,96,16,3,0
0,0,65,1,11,0
0,0,1,2,0,0
0,2,158,27,2,0
0,0,30,10,4,0
0,21,83,11,2,0
0,1,14,14,6,0
0,2,17,2,0,0
0,57,373,28,31,0
0,0,0,1,0,0
0,1,6,22,4,0
0,2,11,5,2,0
0,3,40,15,10,0
0,0,5,0,0,0
0,2,4,7,4,0
0,10,49,3,19,0
0,0,2,1,2,0
0,14,8,28,4,0
0,0,3,0,0,0
0,1,57,14,0,0
0,0,1,0,0,0
0,0,11,1,3,0
0,0,5,1,0,0
0,0,2,0,16,0
0,0,6,1,1,0
0,6,24,9,2,0
0,0,3,0,0,0
0,0,5,0,4,0
0,0,1,3,0,0
0,11,25,71,31,0
0,11,32,31,42,0
0,0,2,0,0,0
0,37,178,53,8,0
0,1,10,3,0,0
0,0,7,4,13,0
0,6,62,23,3,0
0,4,7,0,0,0
0,0,34,15,0,0
0,2,4,1,2,0
0,0,23,0,0,0
0,16,64,5,64,0
0,1,9,1,0,0
0,7,13,2,0,0
0,2,34,1,3,0
0,0,0,12,0,0
0,0,4,1,18,0
0,0,2,0,78,0
0,0,10,0,12,0
0,22,106,81,31,0
0,4,6,2,0,0
0,0,2,0,5,0
0,1,101,1,31,0
0,0,11,1,5,0
0,0,4,2,1,0
0,2,40,30,12,0
0,0,17,0,0,0
0,0,457,6,0,0
0,0,14,3,0,0
0,0,8,3,7,0
0,3,55,47,17,0
0,0,17,0,0,0
0,0,1333,6,0,0
0,1,12,6,2,0
0,3,47,39,9,0
0,0,17,0,0,0
0,0,922,6,0,0
0,0,2,1,0,0
0,1,9,2,3,0
0,1,14,9,9,0
0,0,0,3,0,0
0,4,13,21,7,0
0,0,10,44,6,0
0,0,2,0,9,0
0,1,3,0,0,0
0,0,5,0,0,0
0,0,2,0,32,0
0,0,66,5,0,0
0,13,53,40,15,0
0,5,47,16,11,0
0,0,2,2,3,0
0,0,2,0,0,0
0,0,4,1,64,0
0,1,41,2,1,0
0,0,2,4,20,0
0,1,108,9,333,0
0,0,68,17,121,0
0,39,131,59,126,0
0,0,11,0,20,0
0,31,278,99,310,0
0,58,165,7,171,0
0,2,135,55,53,0
0,4,17,0,7,0
0,89,203,4,251,0
0,1,119,29,212,0
0,0,7,0,0,0
0,1,13,5,2,0
0,0,0,6,0,0
0,0,0,0,1,0
0,4,0,2,2,0
0,0,2,1,1,0
0,0,0,2,0,0
0,12,27,13,0,0
0,0,1,0,0,0
0,0,0,2,0,0
0,2,15,13,5,0
0,5,12,3,2,0
0,1,11,3,0,0
0,0,6,0,3,0
0,0,4,0,0,0
0,0,5,2,2,0
0,0,9,2,3,0
0,0,6,2,0,0
0,0,0,1,0,0
0,14,31,31,20,0
0,10,49,11,28,0
0,4,11,16,7,0
0,8,20,8,11,0
0,0,1,1,0,0
0,6,10,10,6,0
0,0,1,0,0,0
0,9,20,15,23,0
0,2,2,3,5,0
0,8,13,12,5,0
0,7,27,17,13,0
0,0,4,0,0,0
0,1,1,3,0,0
0,0,1,0,0,0
0,0,4,5,0,0
0,0,11,0,0,0
0,0,41,12,5,0
0,1,45,9,4,0
0,0,1,1,5,0
0,19,167,19,64,0
0,0,14,0,2,0
0,3,33,1,12,0
0,2,15,4,1,0
0,0,12,3,2,0
0,0,25,0,1,0
0,2,12,9,15,0
0,0,1,0,0,0
0,0,8,2,2,0
0,0,11,4,6,0
0,0,5,1,0,0
0,1,12,1,1,0
0,1,4,0,0,0
0,0,1,1,6,0
0,1,13,4,3,0
0,0,10,2,0,0
0,0,1,8,0,0
0,0,3,1,0,0
0,8,1,2,4,0
0,3,19,0,2,0
0,3,2,3,1,0
0,0,5,0,0,0
0,3,3,4,0,0
0,0,8,2,0,0
0,18,4,0,1,0
0,0,17,11,3,0
0,0,15,0,0,0
0,2,41,32,5,0
0,16,14,0,0,0
0,9,12,0,0,0
0,0,7,1,12,0
0,2,2,0,0,0
0,2,6,4,2,0
0,0,2,2,0,0
0,0,4,0,0,0
0,4,11,2,3,0
0,10,56,12,9,0
0,3,11,0,2,0
0,2,4,1,1,0
0,11,12,20,3,0
0,6,24,39,29,0
0,1,25,19,8,0
0,0,1,0,0,0
0,0,3,0,5,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,1,8,8,6,0
0,25,62,16,87,0
0,4,18,0,1,0
0,7,69,3,17,0
0,0,32,4,3,0
0,2,23,6,9,0
0,0,5,0,0,0
0,0,5,0,60,0
0,6,48,2,6,0
0,5,10,1,0,0
0,2,8,14,5,0
0,3,10,0,17,0
0,0,1,0,0,0
0,3,8,4,4,0
0,0,3,0,0,0
0,2,17,15,8,0
0,0,12,11,1,0
0,1,1,1,0,0
0,4,25,11,7,0
0,0,1,2,0,0
0,0,2,0,0,0
0,0,9,0,0,0
0,0,3,0,0,0
0,0,11,4,2,0
0,0,7,3,0,0
0,0,10,4,0,0
0,3,14,9,3,0
0,0,0,5,1,0
0,0,11,0,0,0
0,0,140,2,0,0
0,0,26,0,4,0
0,0,1,0,0,0
0,0,7,0,1,0
0,0,5,0,0,0
0,0,22,5,2,0
0,0,13,10,0,0
0,3,53,12,19,0
0,3,174,27,8,0
0,1,253,19,12,0
0,4,17,8,7,0
0,27,108,31,40,0
0,0,1,0,0,0
0,0,3,2,1,0
0,0,2,5,0,0
0,2,5,25,1,0
0,1,13,9,9,0
0,1,2,1,0,0
0,3,4,4,1,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,1,1,0,0
0,0,2,0,0,0
0,1,2,4,0,0
0,0,3,0,0,0
0,0,3,2,0,0
0,0,1,4,0,0
0,0,1,0,0,0
0,0,5,6,3,0
0,3,23,3,1,0
0,10,35,12,2,0
0,4,4,5,0,0
0,3,12,0,0,0
0,0,2,1,0,0
0,13,37,23,3,0
0,6,14,14,3,0
0,7,37,15,8,0
0,0,2,0,0,0
0,3,3,1,0,0
0,0,4,0,0,0
0,3,13,11,0,0
0,0,28,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,4,2,0,0
0,0,4,0,0,0
0,1,4,3,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,1,1,0,0
0,4,26,11,6,0
0,0,11,2,0,0
0,3,3,3,0,0
0,0,36,30,3,0
0,0,5,0,0,0
0,0,6,0,0,0
0,0,3,0,0,0
0,0,5,0,0,0
0,0,3,0,0,0
0,0,5,0,0,0
0,0,36,0,30,0
0,0,24,0,8,0
0,0,17,1,15,0
0,0,7,0,0,0
0,0,10,5,3,0
0,289,9,3,0,0
0,0,7,0,0,0
0,0,20,0,0,0
0,0,2,0,0,0
