I,R,C,W,E,F
0,5,17,2,0,0
0,12,41,6,2,0
0,2,23,7,0,0
0,2,24,4,0,0
0,1,23,15,0,0
0,0,18,6,0,0
0,0,6,1,0,0
0,0,30,9,0,0
0,0,13,0,0,0
0,1,60,4,0,0
0,1,22,5,0,0
8,4,27,13,0,0
0,7,97,24,1,0
0,5,71,9,10,0
0,1,1,4,0,0
0,0,15,3,0,0
4,5,84,10,4,0
0,0,0,1,0,0
0,0,11,0,0,0
0,2,17,5,0,0
0,1,4,10,0,0
0,0,16,0,0,0
0,0,0,6,1,0
0,11,5,13,1,0
0,5,17,2,0,0
0,12,49,6,2,0
0,2,65,7,0,0
0,2,24,4,0,0
0,1,31,15,0,0
0,0,16,6,0,0
0,0,6,1,0,0
0,0,58,9,0,0
0,0,13,0,0,0
0,1,60,4,0,0
0,1,23,5,0,0
0,0,7,4,0,0
0,2,15,3,14,0
0,0,8,1,0,0
0,23,124,67,8,0
0,0,67,2,0,0
0,6,56,18,0,0
0,9,61,15,0,0
0,18,470,56,0,0
0,30,1000,38,0,0
0,0,0,1,0,0
0,26,259,123,2,0
0,1,15,7,1,0
0,0,33,1,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,20,12,2,0
0,0,1,0,0,0
0,0,36,2,0,0
0,0,9,8,0,0
0,13,150,3,4,0
0,4,47,8,0,0
0,10,28,2,0,0
0,1,6,1,0,0
0,9,245,19,0,0
0,0,10,4,0,0
0,0,59,7,0,0
0,4,208,203,0,0
0,0,671,0,0,0
0,8,98,1,0,0
0,4,50,6,0,0
0,10,95,92,1,0
0,0,11,0,0,0
0,1,19,5,1,0
0,23,67,7,0,0
0,10,214,8,1,0
0,52,1234,87,40,0
0,0,1,1,0,0
0,13,147,9,4,0
0,4,47,7,0,0
0,10,28,1,0,0
0,1,6,0,0,0
0,9,205,16,0,0
0,0,8,1,1,0
0,0,62,5,1,0
0,4,200,159,2,0
0,0,671,0,0,0
0,8,98,0,0,0
0,4,50,2,0,0
0,10,97,90,1,0
0,0,8,2,0,0
0,1,19,4,1,0
0,23,64,2,0,0
0,9,214,1,1,0
0,0,0,0,1,0
0,7,21,33,0,0
0,0,22,0,0,0
0,1,24,13,29,0
0,13,133,13,5,0
0,3,43,16,1,0
0,4,38,15,0,0
0,25,125,5,0,0
0,4,9,2,0,0
0,17,21,6,0,0
0,2,10,17,0,0
0,7,11,2,0,0
0,7,80,16,96,0
0,2,31,2,1,0
0,6,83,15,1,0
0,6,43,9,0,0
0,13,190,10,263,0
0,2,17,12,16,0
0,22,45,6,0,0
0,7,21,27,0,0
0,0,22,0,0,0
0,1,25,10,29,0
0,8,135,8,8,0
0,3,43,12,1,0
0,3,38,11,0,0
0,21,126,57,0,0
0,4,10,6,0,0
0,17,21,6,0,0
0,2,10,11,0,0
0,7,11,2,0,0
0,7,81,12,96,0
0,2,25,7,0,0
0,3,71,12,3,0
0,4,44,7,0,0
0,13,182,84,263,0
0,2,18,9,16,0
0,22,45,6,0,0
0,5,56,31,9,0
